name	Full_HA_SI06_H1_avg_enrich_normalized	Full_HA_MI15_H1_avg_enrich_normalized	Full_HA_SP16_H3_avg_enrich_normalized	Full_HA_QH_H5_avg_enrich_normalized	Full_HA_SH_H7_avg_enrich_normalized	Full_HA_Phu_FluB_avg_enrich_normalized	Full_HA_Lee_FluB_avg_enrich_normalized	Full_HA_H1_stem_avg_enrich_normalized	Full_HA_H3_stem_avg_enrich_normalized	CR9114_compitition_SI06_H1_avg_enrich_normalized	CR9114_compitition_MI15_H1_avg_enrich_normalized	CR9114_compitition_QH_H5_avg_enrich_normalized	CR9114_compitition_SH_H7_avg_enrich_normalized	CR9114_compitition_Phu_FluB_avg_enrich_normalized	CR9114_compitition_Lee_FluB_avg_enrich_normalized
01.ad.01	1.18785367009138	-0.3395747960835685	42.56223381878876	0.18868385109583205	-0.5718090950109653	-0.23504041676429613	0.25053123127643584	0.22629360654814773	329.27167142062984	-0.6440746638534188	0.3135179703448269	-0.7124362598529556	1.195186427943261	-0.07414958436854908	-0.12499249976195925
FluA-152	1.5689147674664403	0.31600947364538834	1.5865581845167556	0.7809613505610847	1.3142069480471117	0.3619089133403294	-0.1091995438305763	1.0460535094472596	0.3202536644200614	0.4472032441301772	0.5798990096864242	0.6825230017678943	0.7196624226859867	0.874410416385938	0.46355905586429663
034-100809-2E03	-0.14405127721143635	0.2875540036536088	-0.4663112933420049	0.5462062403629191	0.8261345373567285	5.6426648308096565	11.519915655999858	0.31718180573892446	0.26055017112535167	1.0046626092525694	0.2938199802729325	5.807729627296095	0.12807326166798624	49.961142625490425	24.652496759520133
037-10036-4D02	-0.559497072460921	-0.3131628172045701	-0.3731897396516061	-0.2020981393030371	-0.2826077691674242	5.3683364325206755	3.47119393653114	-0.6229228837030852	-0.6383385987059993	0.6953111532298429	0.307852001015087	-0.32067570894474945	-0.28405183634745507	0.2522835639604439	-0.17385497827587862
034-100809-2F01	0.6447161404482902	1.6118764118988478	0.9086354812262446	0.40460957602860875	2.7273662917485013	0.2966607579322126	0.13906182957400126	0.13312059483473307	-0.2627546647772191	0.42793083909446256	0.5495823487379947	0.16899543403610176	0.45432765403554287	0.214476949487846	-0.44223517017262487
041-102909-3G02	74.03164273630598	0.835083351500344	1.8622188242155644	0.8028088882715136	0.8366101898737323	0.3870567484151335	0.11483964871545868	1.0493701108623927	0.33816768428297367	37.18509119570878	0.697707469177436	0.5739112145133252	0.20223266259802736	0.7551483287374442	-0.5484400579414525
K77-1D03	0.049164544765558975	0.30262942099976553	0.11109959422443412	-0.0401688097480388	0.582318931839885	0.05692521788295652	-0.12678766493652047	0.22815245207488774	0.19876632127497568	1.0962850325602338	0.499811848613451	2.7043283788520425	1.634689814364045	0.2596237430431744	0.43570352419507563
K77-2D01	-0.5685336287770353	-0.30069008679918463	1.035885478545036	-0.3215418178131028	0.22336799901990503	-0.3786694097418696	1.0528953026654109	-0.2666035316683838	-0.18851582988879356	-0.7256351816150266	-0.49824061644890877	-0.25065753277039116	-0.1324485625424555	0.0043951410485918215	1.300993248064335
W85-2B12	0.10256424356804122	0.11937715858226229	-0.16594913664906355	0.02444083521322008	0.23203720585157314	-0.10389555976190133	-0.11488267534874194	-0.6479220674249583	-0.6943881850703596	0.059733057052133304	-0.014801505205054617	0.10669077254193585	-0.15278960890277873	0.034022353086274076	-0.3697069725220872
01.o.02	0.1974550995172296	1.1936511070676827	1.1007979786718198	0.8868142558260432	1.6479754065979932	0.12426867738718396	0.0658741022153291	0.627888919647478	1.8835121057759083	1.868837765790841	-0.10717301645865096	0.6889785881705711	2.6128675799906524	0.9687543818331371	0.28852812976562486
150055-029-2B03	0.24166222788843386	2.8988739292416734	0.4874443531834575	0.4190091706022696	1.28723047946359	-0.01355405922034835	0.1722776870698366	0.13880902746563986	-0.007735305296215563	0.3539321417404292	34.94347853112638	0.3596575713415607	0.11259671088460696	0.19793476408294333	-0.6405503570925964
56.j.01	0.5132552359326051	0.25368914431268114	9.948193967698362	0	0.5321402243530323	0.1696015963065396	-0.07888084733196231	0.5721247284105548	342.889009529626	0.36499473210457967	0.37801220512276557	0.42131825886956503	0.5457268358996044	0.5480565285539718	-0.2637932150806063
024-10128-3F05	0.18878180477752046	0.4443649610273764	-0.01599691185249249	-0.14112878417665223	0.45233715403406616	-0.030136383515170093	0.0697284381486747	-0.6461065376530031	-0.05012867872435826	0.7133606388047717	1.5167072904890342	0.43433692777770677	0.872017323289689	0.095580172390584	-0.12005683111331067
R95-2A04	-0.24510949875979918	-0.014648610542236266	0.4322375570715328	0.8834505552765018	0.03362650836518748	6.091696979480032	10.842591940515963	0.16444273021902933	-0.1566409494243135	-0.4398774072281045	-0.008225119394185756	0.301708671969005	-0.2780628219118481	1.9600043349305967	-0.23966239118140775
019-10117-3G01	-0.2663971230320746	0.5242899263737457	0.1504103307079299	1.0412283950038133	0.9589517231295495	16.595788340209978	3.2357905373669715	-0.3144275185006416	-0.2548146864731242	-0.2557925519387382	-0.11883087420411048	-0.060954173508502886	1.116005498693619	5.756357277418535	0.3589234766787245
R95-2E02	-0.23435438541204928	-0.33687981906503944	-0.11142896498771726	-0.09910636439541425	-0.3826752922801236	-0.3361669224891272	-0.4163388223783113	-0.530746889194988	-0.3089401367448604	-0.5978627295716086	-0.3007539832441957	-0.5694999359085875	-0.7082310687330903	-0.5467426984716063	-0.13605737583182845
C1-3E05	-0.3577306416075278	-0.44511783291055895	-0.40211291288342493	2.6382609316023977	-0.2822245567103379	36.73558267734191	0.12981885473401036	-0.4623935999936023	-0.584056450606247	-0.17974227008392474	0.014229245342451626	0.5263154307560741	-0.13590471744360255	36.14916060751078	0.034255444169912705
W85-3G10	-0.09113525563775908	1.4283818749382446	-7.367128205045773e-4	0.9862680608712588	1.6384860638759637	0.1148373260264794	-0.2510381051672239	-0.02886837742733122	0.41813552054119263	0.36464067203585576	0.12434237937103713	1.3448466437469522	0.5829296166675624	0.1528413934453745	-1.3461515541824003
K77-2C09	0.30228217958868375	0.17032615305329218	-0.23073131289933313	6.312015409763942	-0.3316267210465861	38.80186821574567	5.616728417738865	-0.19392362879474798	1.7100662940052247	-0.4527001179717187	-0.22499884753417798	1.2070036703215594	-1.2703406185650064	40.20683843419887	0.72272044398158
W85-1E02	1.1234101275685373	1.6136181881507028	1.6416601362242578	0.5182542096770058	2.516576160135456	0.16586335715984868	0.07134603620419372	0.5885640903830873	-0.04531675097672203	2.114928886211707	1.0962560195523705	1.2154455241907522	1.606723447681296	1.0320965041907284	0.11605828286703877
017-10-5E01	2.8695704249345892	3.9260901798642687	30.452078477457896	0.9333571155120458	2.857892948370819	0.3347557485455492	0.27698371758087953	0.049226811458874135	0.6243280588426269	1.9039073279409304	14.760766010249144	0.3305140135741981	10.843820772611789	0.7595604651703963	-0.5566960901381922
C8-A06	0.13727640974230532	0.27068524057485455	0.3087912965243749	-0.09125804218337112	0.3335051565873466	-0.09034730676582065	-0.17334199779189555	0.17566991161553286	-0.3024683221713562	-0.31725691348428214	-0.135360898378332	-0.3117746269712501	-0.7470223370203802	-0.25581677446101964	-0.3828570706675851
C1-2-2D06	-0.5393717494902512	-0.4649739113694383	-0.06406287735896854	-0.3407551627072381	-0.41768106816011497	-0.3586353494245301	-0.2926675367693924	-0.7183445079025026	-0.47391809336255325	-0.3912965884413034	-0.21432749183631383	-0.553222135080331	-0.02863000243737705	-0.1418159185894066	-0.4027514178170546
045-09-1G05	4.988833510566107	3.406247646716323	-0.14312359416297188	9.694076344473505	0.1483809720212188	-0.22881807363209047	1.3548767466334972	-0.5945684843260297	26.33175953687516	9.662661549971514	51.1745427379998	6.5526444170238	26.784238903584857	-0.34817082697155033	-0.3491909619789128
R95-1E04	-0.01643125596678396	0.4609275672033034	2.574047211983623e-5	-0.1128150701457303	0.3305451102792924	-0.2878797510796836	-0.14568641909833152	-0.0534340099105054	-0.09279567109455614	-0.03971796772813962	-0.27349954797975146	0.4369835011844438	-0.4699322535263039	0.1535336164440466	-0.642540933891739
SFV015-1F04	2.5484900308550515	2.0725333658480345	1.1995113687812433	0.883023383171296	2.1256138509037426	0.7125329606733541	-0.006278873298117835	0.4420525339106085	-0.053564563079829236	0.33645611596018055	-0.12300414649388419	0.2995489819401892	1.1552665833030882	0.3440996414976628	-0.34860804793840455
