Conc1	5.95E-09	
Start1	300	
Stop1	539.8	
Kobs	0.00443076591604262	
Error Kobs	4.69129931370029E-05	
Koff	0	
Error Koff	0	
Time1	Data1	Fit1	
300	-0.00192359	0	
300.2	-0.00217738	0.00014696	
300.4	-0.00212557	0.00029379	
300.6	-0.00224589	0.00044048	
300.8	-0.00209841	0.00058704	
301	-0.00189102	0.00073346	
301.2	-0.00183882	0.00087974	
301.4	-0.00138818	0.00102589	
301.6	-0.00133775	0.00117191	
301.8	-0.00110654	0.00131779	
302	-0.00013371	0.00146353	
302.2	0.0002841	0.00160914	
302.4	0.00014299	0.00175461	
302.6	0.00048558	0.00189995	
302.8	0.00044896	0.00204516	
303	0.0000631	0.00219023	
303.2	0.00040353	0.00233516	
303.4	0.00064106	0.00247996	
303.6	0.00055156	0.00262463	
303.8	0.00032405	0.00276916	
304	0.0002879	0.00291356	
304.2	0.00036724	0.00305783	
304.4	0.0005341	0.00320196	
304.6	0.00026253	0.00334596	
304.8	0.00044292	0.00348983	
305	0.00053412	0.00363356	
305.2	0.00088427	0.00377716	
305.4	0.00096719	0.00392062	
305.6	0.00138119	0.00406396	
305.8	0.00211967	0.00420716	
306	0.00267006	0.00435022	
306.2	0.00271065	0.00449316	
306.4	0.00294729	0.00463596	
306.6	0.00323397	0.00477863	
306.8	0.00369032	0.00492117	
307	0.00377995	0.00506358	
307.2	0.00433132	0.00520585	
307.4	0.0045303	0.005348	
307.6	0.00480005	0.00549001	
307.8	0.0045985	0.00563189	
308	0.00472823	0.00577364	
308.2	0.00478048	0.00591525	
308.4	0.00451838	0.00605674	
308.6	0.0043102	0.0061981	
308.8	0.00434678	0.00633932	
309	0.00410849	0.00648041	
309.2	0.00448167	0.00662138	
309.4	0.0043046	0.00676221	
309.6	0.0050644	0.00690291	
309.8	0.00505749	0.00704348	
310	0.0048702	0.00718392	
310.2	0.00514368	0.00732423	
310.4	0.00567659	0.00746442	
310.6	0.00623445	0.00760447	
310.8	0.00719443	0.00774439	
311	0.00798731	0.00788418	
311.2	0.00886439	0.00802384	
311.4	0.00948138	0.00816338	
311.6	0.00987487	0.00830278	
311.8	0.01011549	0.00844206	
312	0.01079801	0.0085812	
312.2	0.01086933	0.00872022	
312.4	0.01145822	0.00885911	
312.6	0.01123502	0.00899787	
312.8	0.01116505	0.0091365	
313	0.01109584	0.00927501	
313.2	0.01125926	0.00941338	
313.4	0.01040951	0.00955163	
313.6	0.01028268	0.00968975	
313.8	0.01013972	0.00982774	
314	0.00988607	0.0099656	
314.2	0.00999675	0.01010334	
314.4	0.01012973	0.01024094	
314.6	0.00996837	0.01037842	
314.8	0.00993376	0.01051578	
315	0.00999472	0.010653	
315.2	0.00985196	0.0107901	
315.4	0.00981614	0.01092707	
315.6	0.00945881	0.01106392	
315.8	0.0096536	0.01120064	
316	0.01005018	0.01133723	
316.2	0.01013187	0.01147369	
316.4	0.01059671	0.01161003	
316.6	0.01052648	0.01174625	
316.8	0.01112016	0.01188233	
317	0.01128149	0.01201829	
317.2	0.01103519	0.01215413	
317.4	0.01133851	0.01228984	
317.6	0.01238778	0.01242542	
317.8	0.01315446	0.01256088	
318	0.01365284	0.01269621	
318.2	0.01397085	0.01283142	
318.4	0.0141334	0.0129665	
318.6	0.013933	0.01310145	
318.8	0.01413681	0.01323629	
319	0.01430443	0.01337099	
319.2	0.01416917	0.01350557	
319.4	0.01400031	0.01364003	
319.6	0.01424978	0.01377436	
319.8	0.01441316	0.01390857	
320	0.0145329	0.01404266	
320.2	0.0150097	0.01417662	
320.4	0.01488976	0.01431045	
320.6	0.01497283	0.01444416	
320.8	0.0153233	0.01457775	
321	0.01466347	0.01471122	
321.2	0.01480851	0.01484456	
321.4	0.01531967	0.01497778	
321.6	0.01589061	0.01511087	
321.8	0.01611195	0.01524384	
322	0.01597092	0.01537669	
322.2	0.0159069	0.01550941	
322.4	0.01593251	0.01564201	
322.6	0.01599374	0.01577449	
322.8	0.01692077	0.01590685	
323	0.01692217	0.01603908	
323.2	0.01673816	0.01617119	
323.4	0.01691312	0.01630318	
323.6	0.01695032	0.01643505	
323.8	0.01690806	0.01656679	
324	0.01738025	0.01669842	
324.2	0.01740632	0.01682992	
324.4	0.01661149	0.0169613	
324.6	0.0168846	0.01709255	
324.8	0.01685128	0.01722369	
325	0.01653261	0.0173547	
325.2	0.01697555	0.0174856	
325.4	0.01692113	0.01761637	
325.6	0.01717819	0.01774702	
