closest_abs	Full_HA_QH_H5_avg_enrich	CR9114_compitition_QH_H5_avg_enrich	Full_HA_QH_H5_avg_enrich_normalized	CR9114_compitition_QH_H5_avg_enrich_normalized	competition_index
AG13-3G01	18.928082920671436	42.82405753358455	73.95785595207639	152.67847119727944	0.4419964854060637
100F4	12.352863627413935	5.101127039858035	48.00428579012348	16.911647176196627	2.4215949790887223
56.e.01	12.470987737683808	12.211313553759496	48.470542845131696	42.50158487603874	1.0212650492333288
C7-3-C02	4.9397510138643685	6.018309470929058	18.74340037273395	20.212635304230773	0.820787139266504
3C11	12.62920755360275	7.661120400446535	49.0950648436108	26.12519881529742	1.648480495472522
01.z.01	5.183083391452194	3.0200515324429205	19.703876921535365	9.42174624612967	1.7162234934645624
